date,year,month,month_name,day,day_of_week,city,crop,market_id,min_price,max_price,weight_kg,min_price_per_kg,max_price_per_kg,avg_price_per_kg,price_range_per_kg,temperature_c,rainfall_mm,weather_condition,inflation_rate_percent,fuel_type,old_price,new_price,fuel_price_change,market_category,supply_status,demand_level,vendor_type,latitude,longitude,season,price_status,price_outlier_flag
3/2/2021,2021,3,March,2,Tuesday,multan,potato,123,43.77,48.24,1,43.77,48.24,46.005,4.47,25.1,0,normal,9.5,unknown,36.66,50.39,13.73,local_market,low,unknown,unknown,30.16,68.75,spring,above_fair_price,capped
3/2/2021,2021,3,March,2,Tuesday,multan,tomato,806,82.52,90.94,5,82.52,90.94,86.73,8.42,22.13,0,normal,9.5,unknown,81.05,93.48,12.43,retail,unknown,unknown,retailer,30.16,68.41,spring,above_fair_price,normal
3/3/2021,2021,3,March,3,Wednesday,karachi,onion,258,62.82,69.24,1,62.82,69.24,66.03,6.42,23.71,0,normal,9.5,unknown,59.06,72.99,13.93,wholesale,high,low,unknown,27.27,66.63,spring,above_fair_price,capped
3/3/2021,2021,3,March,3,Wednesday,lahore,potato,856,74.48,82.28,25,74.48,82.28,78.38,7.8,21.93,0,normal,9.5,petrol,37.27,51.48,14.21,unknown,unknown,unknown,middleman,31.52,64.15,spring,below_fair_price,normal
3/3/2021,2021,3,March,3,Wednesday,peshawar,rice,266,143.54,233.03,20,143.54,233.03,188.285,89.49,15.27,0,normal,9.5,unknown,135.49,162.51,27.02,open_market,unknown,high,unknown,31.89,62.46,spring,below_fair_price,normal
3/4/2021,2021,3,March,4,Thursday,islamabad,wheat,554,96.06,105.87,5,96.06,105.87,100.965,9.81,17.7,0,normal,9.5,unknown,89.38,112.08,22.7,local_market,unknown,high,retailer,33.68,74.86,spring,above_fair_price,normal
3/4/2021,2021,3,March,4,Thursday,lahore,wheat,638,96.44,106.28,20,96.44,106.28,101.36,9.84,24.12,0,normal,9.5,unknown,87.97,108.54,20.57,wholesale,low,high,cooperative,31.52,64.79,spring,below_fair_price,normal
3/4/2021,2021,3,March,4,Thursday,multan,onion,673,57.78,63.67,50,57.78,63.67,60.725,5.89,23.64,0,normal,9.5,unknown,55.71,71.49,15.78,open_market,low,unknown,middleman,30.16,71.77,spring,below_fair_price,normal
3/4/2021,2021,3,March,4,Thursday,multan,rice,930,134.89,148.66,1,134.89,148.66,141.775,13.77,23.64,0,normal,9.5,petrol,132.37,105.72,-6.05,unknown,unknown,low,unknown,30.16,71.26,spring,above_fair_price,capped
3/4/2021,2021,3,March,4,Thursday,multan,wheat,280,100.48,110.73,100,100.48,110.73,105.605,10.25,23.64,0,normal,9.5,unknown,92.66,105.72,13.06,wholesale,high,unknown,retailer,30.16,62.92,spring,below_fair_price,normal
3/5/2021,2021,3,March,5,Friday,karachi,tomato,701,82.97,91.44,20,82.97,91.44,87.205,8.47,26,0,normal,9.5,unknown,79.72,100.13,20.41,local_market,unknown,medium,unknown,29.76,65.85,spring,below_fair_price,normal
3/6/2021,2021,3,March,6,Saturday,islamabad,wheat,isl_whe_20210306,94.69,104.35,20,94.69,104.35,99.52,9.66,15.08,0.17,normal,9.5,unknown,89.23,107.27,18.04,retail,unknown,unknown,unknown,33.68,73.05,spring,below_fair_price,normal
3/6/2021,2021,3,March,6,Saturday,karachi,onion,kar_oni_20210306,61.24,67.48,25,61.24,67.48,64.36,6.24,25.34,0,normal,9.5,diesel,58.64,105.72,47.08,farmer_market,medium,unknown,unknown,36.15,67,spring,below_fair_price,normal
3/6/2021,2021,3,March,6,Saturday,karachi,tomato,196,80.06,88.23,25,80.06,88.23,84.145,8.17,25.41,0,normal,9.5,unknown,77.75,101.64,23.89,unknown,high,unknown,middleman,35.84,67,spring,below_fair_price,normal
3/6/2021,2021,3,March,6,Saturday,lahore,rice,584,143.38,158.01,1,143.38,158.01,150.695,14.63,21.68,0,normal,9.5,unknown,138.93,105.72,-6.05,farmer_market,low,unknown,cooperative,31.52,62.47,spring,above_fair_price,capped
3/6/2021,2021,3,March,6,Saturday,lahore,tomato,171,93.99,132.44,1,93.99,132.44,113.215,38.45,22.9,1.42,normal,9.5,unknown,79.54,95.79,16.25,farmer_market,unknown,medium,vendor,31.52,70.53,spring,above_fair_price,capped
3/6/2021,2021,3,March,6,Saturday,multan,wheat,667,100.17,110.39,25,100.17,110.39,105.28,10.22,26.22,0,normal,9.5,unknown,88.5,110.71,22.2,farmer_market,high,unknown,unknown,36.08,71.52,spring,below_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,islamabad,rice,826,137.76,151.82,10,137.76,151.82,144.79,14.06,17.09,0.31,normal,9.5,unknown,135.06,154.85,19.79,local_market,unknown,high,unknown,33.68,73.38,spring,above_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,karachi,rice,973,139.38,230.95,100,139.38,230.95,185.165,91.57,25.09,0,normal,9.5,petrol,88.5,154.63,49.31,farmer_market,medium,unknown,retailer,24.86,67,spring,below_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,lahore,onion,563,59.9,66.01,20,59.9,66.01,62.955,6.11,22.9,0.05,normal,9.5,unknown,56.4,66.38,9.98,farmer_market,unknown,unknown,unknown,31.52,70.4,spring,below_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,lahore,wheat,lah_whe_20210307,96.59,106.45,25,96.59,106.45,101.52,9.86,22.9,0.05,normal,9.5,petrol,84.78,112.29,27.51,open_market,unknown,unknown,middleman,26.33,62.71,spring,below_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,multan,potato,mul_pot_20210307,47.15,51.96,100,47.15,51.96,49.555,4.81,24.35,0,normal,9.5,unknown,35.79,105.72,49.31,retail,low,unknown,cooperative,30.16,71.52,spring,below_fair_price,normal
3/7/2021,2021,3,March,7,Sunday,multan,rice,mul_ric_20210307,142.66,157.22,10,142.66,157.22,149.94,14.56,24.35,0,normal,9.5,unknown,141.02,157.69,16.67,open_market,high,unknown,unknown,30.16,71.52,spring,above_fair_price,normal
3/8/2021,2021,3,March,8,Monday,islamabad,onion,111,59.88,109.87,1,59.88,109.87,84.875,49.99,18.05,1.42,normal,9.5,unknown,56.4,68.23,11.83,middleman_market,unknown,medium,unknown,33.68,61.58,spring,above_fair_price,capped
3/8/2021,2021,3,March,8,Monday,karachi,onion,197,63.42,69.89,100,63.42,69.89,66.655,6.47,24.63,0,normal,9.5,diesel,59.45,79.57,20.12,open_market,unknown,unknown,cooperative,24.86,70.99,spring,below_fair_price,normal
3/8/2021,2021,3,March,8,Monday,karachi,potato,kar_pot_20210308,45.58,50.23,10,45.58,50.23,47.905,4.65,24.63,0,normal,9.5,unknown,45.46,56.78,11.32,cooperative,high,unknown,unknown,24.86,70.48,spring,above_fair_price,normal
3/8/2021,2021,3,March,8,Monday,lahore,potato,lah_pot_20210308,47.1,51.91,10,47.1,51.91,49.505,4.81,22.4,0.01,normal,9.5,petrol,37.81,55.7,17.89,wholesale,medium,high,small_farmer,31.52,74.65,spring,above_fair_price,normal
3/8/2021,2021,3,March,8,Monday,lahore,rice,299,162.04,211.06,10,162.04,211.06,186.55,49.02,22.4,0.01,normal,9.5,unknown,145.13,164.16,19.03,cooperative,unknown,high,unknown,27.65,69.26,spring,above_fair_price,normal
3/8/2021,2021,3,March,8,Monday,lahore,tomato,lah_tom_20210308,80.99,89.26,50,80.99,89.26,85.125,8.27,22.4,0.01,normal,9.5,diesel,75.56,93.88,18.32,farmer_market,unknown,unknown,unknown,31.52,74.36,spring,below_fair_price,normal
3/8/2021,2021,3,March,8,Monday,multan,potato,mul_pot_20210308,46.86,81.63,20,46.86,81.63,64.245,34.77,37.48,0.99,hot,9.5,unknown,88.5,56.9,-6.05,open_market,unknown,high,middleman,30.87,71.52,spring,below_fair_price,normal
3/8/2021,2021,3,March,8,Monday,peshawar,onion,282,63.11,69.55,20,63.11,69.55,66.33,6.44,14.41,1.42,cold,9.5,petrol,88.5,71.12,-6.05,retail,medium,low,unknown,33.6,71.52,spring,below_fair_price,normal
3/8/2021,2021,3,March,8,Monday,peshawar,rice,145,142.35,156.88,10,142.35,156.88,149.615,14.53,14.41,1.42,cold,9.5,unknown,142.1,162.02,19.92,wholesale,low,unknown,cooperative,34.02,61.03,spring,above_fair_price,normal
3/9/2021,2021,3,March,9,Tuesday,karachi,rice,256,142.83,157.41,20,142.83,157.41,150.12,14.58,24.21,0,normal,9.5,unknown,141.53,158.69,17.16,open_market,unknown,low,unknown,30.39,67,spring,below_fair_price,normal
3/9/2021,2021,3,March,9,Tuesday,karachi,wheat,kar_whe_20210309,91.74,101.11,25,91.74,101.11,96.425,9.37,24.21,0,normal,9.5,unknown,90.47,103.2,12.73,middleman_market,unknown,high,unknown,24.86,68.12,spring,below_fair_price,normal
3/9/2021,2021,3,March,9,Tuesday,multan,onion,136,60.23,66.38,10,60.23,66.38,63.305,6.15,25.1,0,normal,9.5,cng,55.58,73.13,17.55,local_market,unknown,medium,middleman,34.86,71.52,spring,above_fair_price,normal
3/9/2021,2021,3,March,9,Tuesday,multan,tomato,602,81.21,89.49,1,81.21,89.49,85.35,8.28,24.09,0,normal,9.5,petrol,78.42,92.71,14.29,middleman_market,high,unknown,retailer,29.9,71.52,spring,above_fair_price,capped
3/10/2021,2021,3,March,10,Wednesday,islamabad,potato,903,47.34,52.17,10,47.34,52.17,49.755,4.83,18.15,0.09,normal,9.5,unknown,39.79,56.64,16.85,open_market,low,unknown,unknown,30.98,73.05,spring,above_fair_price,normal
3/10/2021,2021,3,March,10,Wednesday,islamabad,wheat,515,94.31,103.94,5,94.31,103.94,99.125,9.63,18.15,0.09,normal,9.5,unknown,92.1,105.1,13,unknown,medium,high,unknown,33.68,70.25,spring,above_fair_price,normal
3/10/2021,2021,3,March,10,Wednesday,lahore,potato,lah_pot_20210310,45.05,49.65,5,45.05,49.65,47.35,4.6,22.89,0,normal,9.5,unknown,37.09,52.12,15.03,unknown,unknown,medium,wholesaler,36.4,62.88,spring,above_fair_price,normal
3/10/2021,2021,3,March,10,Wednesday,peshawar,rice,811,136.9,150.87,25,136.9,150.87,143.885,13.97,15.64,1.06,normal,9.5,unknown,135.23,162.47,27.24,unknown,medium,high,cooperative,34.02,71.52,spring,below_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,islamabad,rice,502,145.29,231.07,5,145.29,231.07,188.18,85.78,17.8,1.42,rainy,9.5,unknown,141.84,105.72,-6.05,retail,unknown,low,middleman,33.68,73.05,spring,above_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,islamabad,wheat,isl_whe_20210311,92.58,102.02,10,92.58,102.02,97.3,9.44,17.8,0.01,normal,9.5,unknown,88.28,105.57,17.29,unknown,medium,high,unknown,33.68,73.05,spring,above_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,karachi,onion,kar_oni_20210311,63.92,70.45,25,63.92,70.45,67.185,6.53,23.52,0,normal,9.5,unknown,59.04,105.72,46.68,open_market,unknown,unknown,unknown,24.86,72.32,spring,below_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,karachi,wheat,831,97.85,107.83,50,97.85,107.83,102.84,9.98,23.52,0,normal,9.5,petrol,93.08,110.99,17.91,open_market,medium,high,unknown,36.45,70.04,spring,below_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,multan,rice,908,140.11,154.41,10,140.11,154.41,147.26,14.3,25.91,0,normal,9.5,unknown,138.4,160.5,22.1,retail,medium,high,unknown,32.74,71.52,spring,above_fair_price,normal
3/11/2021,2021,3,March,11,Thursday,multan,tomato,397,80.95,89.21,10,80.95,89.21,85.08,8.26,25.91,0,normal,9.5,unknown,78.77,94.49,15.72,middleman_market,unknown,unknown,unknown,30.16,71.52,spring,fair_price,normal
3/12/2021,2021,3,March,12,Friday,karachi,onion,416,58.07,63.99,20,58.07,63.99,61.03,5.92,25.03,0,normal,9.5,unknown,54.73,68.67,13.94,unknown,high,medium,unknown,24.86,67.53,spring,below_fair_price,normal
3/12/2021,2021,3,March,12,Friday,karachi,potato,kar_pot_20210312,45.66,82.22,20,45.66,82.22,63.94,36.56,25.41,0,normal,9.5,petrol,43.03,50.58,7.55,open_market,low,unknown,cooperative,24.86,66.6,spring,below_fair_price,normal
3/12/2021,2021,3,March,12,Friday,lahore,onion,319,62.25,68.61,50,62.25,68.61,65.43,6.36,22.35,0.73,normal,9.5,unknown,88.5,105.72,17.22,open_market,low,unknown,unknown,31.52,74.82,spring,below_fair_price,normal
3/12/2021,2021,3,March,12,Friday,lahore,rice,lah_ric_20210312,154.54,170.31,1,154.54,170.31,162.425,15.77,15.94,0,normal,9.5,unknown,145.45,174.51,29.06,farmer_market,low,high,cooperative,31.52,74.36,spring,above_fair_price,capped
3/12/2021,2021,3,March,12,Friday,lahore,tomato,744,79.22,87.31,20,79.22,87.31,83.265,8.09,22.9,0.73,normal,9.5,unknown,74.6,90.09,15.49,retail,high,high,unknown,31.52,74.36,spring,below_fair_price,normal
3/12/2021,2021,3,March,12,Friday,lahore,wheat,lah_whe_20210312,92.22,101.63,20,92.22,101.63,96.925,9.41,22.35,0,normal,9.5,unknown,88.5,102.96,14.45,retail,unknown,high,unknown,31.52,70.44,spring,below_fair_price,normal
3/12/2021,2021,3,March,12,Friday,multan,wheat,mul_whe_20210312,92.42,101.85,5,92.42,101.85,97.135,9.43,23.13,0.25,normal,9.5,unknown,90.28,105.72,15.44,cooperative,medium,unknown,unknown,28.37,72.97,spring,above_fair_price,normal
3/12/2021,2021,3,March,12,Friday,peshawar,wheat,633,96.46,106.31,50,96.46,106.31,101.385,9.85,12.93,1.42,cold,9.5,unknown,86.71,108.17,21.46,farmer_market,low,unknown,unknown,25.56,71.52,spring,below_fair_price,normal
3/13/2021,2021,3,March,13,Saturday,islamabad,rice,isl_ric_20210313,136.87,150.84,5,136.87,150.84,143.855,13.97,17.54,1.35,normal,9.5,unknown,136.82,105.72,-6.05,middleman_market,low,unknown,small_farmer,25.94,74.46,spring,above_fair_price,normal
3/13/2021,2021,3,March,13,Saturday,karachi,tomato,386,81.62,89.95,20,81.62,89.95,85.785,8.33,26.02,0,normal,9.5,unknown,78.27,105.72,27.45,retail,unknown,unknown,unknown,25.71,67,spring,below_fair_price,normal
3/13/2021,2021,3,March,13,Saturday,multan,onion,mul_oni_20210313,63.75,70.26,100,63.75,70.26,67.005,6.51,23.72,0,normal,9.5,unknown,59.05,75.84,16.79,farmer_market,high,high,small_farmer,36.06,67.86,spring,below_fair_price,normal
3/13/2021,2021,3,March,13,Saturday,multan,potato,641,46.43,51.17,1,46.43,51.17,48.8,4.74,23.72,0,normal,9.5,unknown,44.24,56.87,12.63,unknown,unknown,low,middleman,30.16,61.18,spring,above_fair_price,capped
3/14/2021,2021,3,March,14,Sunday,islamabad,onion,770,62.48,68.86,5,62.48,68.86,65.67,6.38,17.43,1.42,normal,9.5,diesel,88.5,77.02,-6.05,wholesale,low,unknown,unknown,29.24,73.05,spring,above_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,islamabad,potato,700,44.12,48.62,5,44.12,48.62,46.37,4.5,17.43,1.42,normal,9.5,unknown,37.55,52.23,14.68,open_market,low,medium,small_farmer,33.68,63.22,spring,above_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,karachi,potato,kar_pot_20210314,46.38,51.11,50,46.38,51.11,48.745,4.73,25.21,0,normal,9.5,unknown,42.34,55.46,13.12,farmer_market,low,low,vendor,24.86,61.94,spring,below_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,karachi,rice,kar_ric_20210314,140.09,154.38,5,140.09,154.38,147.235,14.29,25.21,0,normal,9.5,unknown,132.01,159.8,27.79,unknown,unknown,unknown,cooperative,24.86,67,spring,above_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,lahore,onion,825,61.94,68.26,50,61.94,68.26,65.1,6.32,22.34,0,normal,9.5,unknown,54.14,68.97,14.83,farmer_market,medium,high,cooperative,36.59,73.66,spring,below_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,multan,potato,427,46.49,51.24,20,46.49,51.24,48.865,4.75,25.58,0,normal,9.5,unknown,88.5,56.69,-6.05,unknown,unknown,unknown,cooperative,30.15,72.86,spring,below_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,multan,tomato,696,83.24,91.74,50,83.24,91.74,87.49,8.5,25.58,0,normal,9.5,petrol,88.5,105.72,17.22,open_market,unknown,unknown,unknown,30.16,71.52,spring,below_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,peshawar,onion,pes_oni_20210314,64.14,70.69,50,64.14,70.69,67.415,6.55,13.56,1.42,cold,9.5,unknown,60.49,76.51,16.02,farmer_market,medium,unknown,unknown,34.02,71.52,spring,below_fair_price,normal
3/14/2021,2021,3,March,14,Sunday,peshawar,rice,477,143.57,158.22,10,143.57,158.22,150.895,14.65,13.56,1.42,cold,9.5,petrol,138.89,168.65,29.76,retail,medium,medium,unknown,34.02,71.52,spring,above_fair_price,normal
3/15/2021,2021,3,March,15,Monday,islamabad,onion,604,61.97,68.29,5,61.97,68.29,65.13,6.32,17.93,0.15,normal,9.5,unknown,60.29,76.67,16.38,unknown,unknown,unknown,unknown,35,73.05,spring,above_fair_price,normal
3/15/2021,2021,3,March,15,Monday,islamabad,potato,945,44.88,49.46,10,44.88,49.46,47.17,4.58,18.69,0.15,normal,9.5,diesel,88.5,105.72,17.22,local_market,low,medium,retailer,33.68,67.11,spring,above_fair_price,normal
3/15/2021,2021,3,March,15,Monday,islamabad,wheat,513,94.87,104.55,5,94.87,104.55,99.71,9.68,17.93,0.15,normal,9.5,unknown,89.12,112.85,23.73,local_market,high,high,unknown,33.68,62.79,spring,above_fair_price,normal
3/15/2021,2021,3,March,15,Monday,karachi,onion,kar_oni_20210315,62.59,68.98,10,62.59,68.98,65.785,6.39,25.27,0,normal,9.5,diesel,88.5,70.63,-6.05,middleman_market,medium,high,unknown,24.86,62.4,spring,above_fair_price,normal
3/15/2021,2021,3,March,15,Monday,lahore,potato,875,47.85,52.73,20,47.85,52.73,50.29,4.88,22.04,0,normal,9.5,unknown,43.88,55.64,11.76,middleman_market,low,high,unknown,32.17,70.49,spring,below_fair_price,normal
3/15/2021,2021,3,March,15,Monday,multan,tomato,865,84.08,92.66,20,84.08,92.66,88.37,8.58,24.59,0,normal,9.5,unknown,88.5,93.15,4.65,farmer_market,high,low,middleman,30.16,74.01,spring,below_fair_price,normal
3/15/2021,2021,3,March,15,Monday,peshawar,rice,995,143.74,158.41,20,143.74,158.41,151.075,14.67,14.93,0.05,cold,9.5,cng,138.42,105.72,-6.05,local_market,high,high,middleman,36.51,71.52,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,islamabad,tomato,236,78.3,86.29,20,78.3,86.29,82.295,7.99,18.95,0,normal,9.5,unknown,75.88,100.85,24.97,unknown,unknown,unknown,small_farmer,33.68,62.45,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,karachi,tomato,816,82.03,90.4,20,82.03,90.4,86.215,8.37,26.08,0,normal,9.5,unknown,88.5,105.72,17.22,unknown,unknown,unknown,small_farmer,24.86,67,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,karachi,wheat,kar_whe_20210316,101.55,111.91,20,101.55,111.91,106.73,10.36,26.08,0,normal,9.5,unknown,97.08,112.64,15.56,farmer_market,low,unknown,middleman,24.86,64.61,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,lahore,potato,641,48.17,53.08,50,48.17,53.08,50.625,4.91,23.72,0,normal,9.5,unknown,46.47,53.54,7.07,farmer_market,unknown,high,small_farmer,31.52,63.49,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,peshawar,potato,761,43.65,48.1,20,43.65,48.1,45.875,4.45,15.74,0.18,normal,9.5,unknown,43.43,52.91,9.48,open_market,unknown,high,wholesaler,24.64,66.02,spring,below_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,peshawar,tomato,pes_tom_20210316,84.42,93.04,5,84.42,93.04,88.73,8.62,15.74,0,normal,9.5,unknown,83.56,97.57,14.01,unknown,medium,medium,unknown,34.02,69.67,spring,above_fair_price,normal
3/16/2021,2021,3,March,16,Tuesday,peshawar,wheat,787,99.82,110.01,10,99.82,110.01,104.915,10.19,15.74,0,normal,9.5,unknown,95.02,110.7,15.68,unknown,high,low,cooperative,34.02,61.99,spring,above_fair_price,normal
3/17/2021,2021,3,March,17,Wednesday,islamabad,rice,501,142.31,156.83,5,142.31,156.83,149.57,14.52,19.1,0.01,normal,9.5,unknown,141.54,158.6,17.06,farmer_market,unknown,medium,cooperative,33.68,73.05,spring,above_fair_price,normal
3/17/2021,2021,3,March,17,Wednesday,multan,onion,505,60.54,66.72,25,60.54,66.72,63.63,6.18,26.47,0,normal,9.5,cng,60.08,71.34,11.26,local_market,unknown,low,unknown,24.31,71.52,spring,below_fair_price,normal
3/17/2021,2021,3,March,17,Wednesday,multan,potato,mul_pot_20210317,46.96,51.76,5,46.96,51.76,49.36,4.8,26.47,0,normal,9.5,unknown,38.41,52.79,14.38,retail,unknown,medium,retailer,36.88,72.86,spring,above_fair_price,normal
3/17/2021,2021,3,March,17,Wednesday,peshawar,wheat,pes_whe_20210317,94.99,104.68,10,94.99,104.68,99.835,9.69,17.41,0,normal,9.5,unknown,91.3,107.48,16.18,middleman_market,low,medium,retailer,36.01,71.52,spring,above_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,islamabad,onion,631,62.57,68.95,25,62.57,68.95,65.76,6.38,19.41,0,normal,9.5,unknown,52.81,73.93,21.12,cooperative,unknown,low,unknown,33.68,73.05,spring,below_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,islamabad,potato,937,47.35,52.18,5,47.35,52.18,49.765,4.83,19.41,0.01,normal,9.5,unknown,43.2,105.72,49.31,cooperative,high,medium,middleman,33.68,61,spring,above_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,islamabad,rice,950,143.35,157.98,20,143.35,157.98,150.665,14.63,19.41,0,normal,9.5,petrol,135.76,159.94,24.18,open_market,unknown,high,unknown,33.68,71.52,spring,below_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,lahore,onion,lah_oni_20210318,59.24,65.29,10,59.24,65.29,62.265,6.05,24.77,0,normal,9.5,unknown,57.95,69.85,11.9,cooperative,medium,unknown,unknown,28.14,74.36,spring,above_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,multan,onion,267,62.39,68.76,10,62.39,68.76,65.575,6.37,26.35,0,normal,9.5,unknown,59.51,72.75,13.24,cooperative,medium,unknown,cooperative,30.16,71.19,spring,above_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,multan,tomato,668,82.98,91.45,20,82.98,91.45,87.215,8.47,26.35,0,normal,9.5,unknown,82.08,105.72,23.64,farmer_market,low,unknown,unknown,32.96,71.52,spring,below_fair_price,normal
3/18/2021,2021,3,March,18,Thursday,peshawar,rice,772,144.51,159.26,5,144.51,159.26,151.885,14.75,16.15,0.18,normal,9.5,petrol,88.5,105.72,17.22,retail,high,unknown,unknown,34.02,71.52,spring,above_fair_price,normal
3/19/2021,2021,3,March,19,Friday,karachi,potato,kar_pot_20210319,46.55,51.3,50,46.55,51.3,48.925,4.75,26.79,0.01,normal,9.5,unknown,37.84,54.1,16.26,unknown,medium,unknown,unknown,24.86,67,spring,below_fair_price,normal
3/19/2021,2021,3,March,19,Friday,lahore,onion,lah_oni_20210319,59.31,65.36,50,59.31,65.36,62.335,6.05,22.9,0,normal,9.5,diesel,88.5,70.24,-6.05,middleman_market,high,unknown,unknown,31.52,74.36,spring,below_fair_price,normal
